t_s,v_volt
1.813600e-05,-0.080402
1.813840e-05,-0.080402
1.814080e-05,-0.080402
1.814320e-05,-0.080402
1.814560e-05,-0.080402
1.814800e-05,-0.160804
1.815040e-05,-0.080402
1.815280e-05,-0.080402
1.815520e-05,-0.080402
1.815760e-05,-0.080402
1.816000e-05,-0.080402
1.816240e-05,-0.080402
1.816480e-05,-0.080402
1.816720e-05,-0.080402
1.816960e-05,-0.160804
1.817200e-05,-0.080402
1.817440e-05,-0.160804
1.817680e-05,-0.080402
1.817920e-05,-0.160804
1.818160e-05,-0.080402
1.818400e-05,-0.080402
1.818640e-05,-0.080402
1.818880e-05,-0.080402
1.819120e-05,-0.080402
1.819360e-05,-0.080402
1.819600e-05,-0.080402
1.819840e-05,-0.080402
1.820080e-05,-0.080402
1.820320e-05,-0.080402
1.820560e-05,-0.080402
1.820800e-05,-0.080402
1.821040e-05,-0.080402
1.821280e-05,-0.080402
1.821520e-05,-0.080402
1.821760e-05,-0.080402
1.822000e-05,-0.080402
1.822240e-05,-0.080402
1.822480e-05,-0.080402
1.822720e-05,-0.080402
1.822960e-05,-0.080402
1.823200e-05,-0.080402
1.823440e-05,-0.080402
1.823680e-05,-0.080402
1.823920e-05,-0.080402
1.824160e-05,-0.080402
1.824400e-05,-0.080402
1.824640e-05,-0.080402
1.824880e-05,-0.080402
1.825120e-05,-0.160804
1.825360e-05,-0.080402
1.825600e-05,-0.080402
1.825840e-05,-0.080402
1.826080e-05,-0.080402
1.826320e-05,-0.080402
1.826560e-05,-0.080402
1.826800e-05,-0.080402
1.827040e-05,-0.080402
1.827280e-05,-0.080402
1.827520e-05,-0.160804
1.827760e-05,-0.080402
1.828000e-05,-0.080402
1.828240e-05,-0.080402
1.828480e-05,-0.080402
1.828720e-05,-0.080402
1.828960e-05,-0.080402
1.829200e-05,-0.080402
1.829440e-05,-0.160804
1.829680e-05,-0.080402
1.829920e-05,-0.080402
1.830160e-05,-0.080402
1.830400e-05,-0.080402
1.830640e-05,-0.080402
1.830880e-05,-0.080402
1.831120e-05,-0.080402
1.831360e-05,-0.080402
1.831600e-05,-0.080402
1.831840e-05,-0.080402
1.832080e-05,-0.080402
1.832320e-05,-0.080402
1.832560e-05,-0.080402
1.832800e-05,-0.080402
1.833040e-05,-0.080402
1.833280e-05,-0.160804
1.833520e-05,-0.080402
1.833760e-05,-0.080402
1.834000e-05,-0.080402
1.834240e-05,-0.080402
1.834480e-05,-0.080402
1.834720e-05,-0.080402
1.834960e-05,-0.080402
1.835200e-05,-0.080402
1.835440e-05,-0.080402
1.835680e-05,-0.080402
1.835920e-05,-0.080402
1.836160e-05,-0.080402
1.836400e-05,-0.080402
1.836640e-05,-0.160804
1.836880e-05,-0.160804
1.837120e-05,-0.080402
1.837360e-05,-0.080402
1.837600e-05,-0.080402
1.837840e-05,-0.080402
1.838080e-05,-0.080402
1.838320e-05,-0.080402
1.838560e-05,-0.160804
1.838800e-05,-0.160804
1.839040e-05,-0.080402
1.839280e-05,-0.080402
1.839520e-05,-0.080402
1.839760e-05,-0.080402
1.840000e-05,-0.080402
1.840240e-05,-0.080402
1.840480e-05,-0.080402
1.840720e-05,-0.080402
1.840960e-05,-0.080402
1.841200e-05,-0.080402
1.841440e-05,-0.080402
1.841680e-05,-0.080402
1.841920e-05,-0.080402
1.842160e-05,-0.080402
1.842400e-05,-0.160804
1.842640e-05,-0.080402
1.842880e-05,-0.080402
1.843120e-05,-0.080402
1.843360e-05,-0.080402
1.843600e-05,-0.080402
1.843840e-05,-0.160804
1.844080e-05,-0.080402
1.844320e-05,-0.080402
1.844560e-05,-0.080402
1.844800e-05,-0.160804
1.845040e-05,-0.080402
1.845280e-05,-0.080402
1.845520e-05,-0.160804
1.845760e-05,-0.080402
1.846000e-05,-0.160804
1.846240e-05,-0.160804
1.846480e-05,-0.160804
1.846720e-05,-0.160804
1.846960e-05,-0.080402
1.847200e-05,-0.080402
1.847440e-05,-0.080402
1.847680e-05,-0.080402
1.847920e-05,-0.160804
1.848160e-05,-0.160804
1.848400e-05,-0.160804
1.848640e-05,-0.160804
1.848880e-05,-0.160804
1.849120e-05,-0.080402
1.849360e-05,-0.160804
1.849600e-05,-0.080402
1.849840e-05,-0.160804
1.850080e-05,-0.080402
1.850320e-05,-0.080402
1.850560e-05,-0.080402
1.850800e-05,-0.080402
1.851040e-05,-0.080402
1.851280e-05,-0.080402
1.851520e-05,-0.080402
1.851760e-05,-0.080402
1.852000e-05,-0.080402
1.852240e-05,-0.080402
1.852480e-05,-0.080402
1.852720e-05,-0.080402
1.852960e-05,-0.160804
1.853200e-05,-0.080402
1.853440e-05,-0.080402
1.853680e-05,-0.160804
1.853920e-05,-0.160804
1.854160e-05,-0.160804
1.854400e-05,-0.160804
1.854640e-05,-0.080402
1.854880e-05,-0.080402
1.855120e-05,-0.160804
1.855360e-05,-0.160804
1.855600e-05,-0.080402
1.855840e-05,-0.160804
1.856080e-05,-0.080402
1.856320e-05,-0.080402
1.856560e-05,-0.160804
1.856800e-05,-0.080402
1.857040e-05,-0.160804
1.857280e-05,-0.160804
1.857520e-05,-0.080402
1.857760e-05,-0.080402
1.858000e-05,-0.080402
1.858240e-05,-0.080402
1.858480e-05,-0.160804
1.858720e-05,-0.160804
1.858960e-05,-0.160804
1.859200e-05,-0.160804
1.859440e-05,-0.080402
1.859680e-05,-0.080402
1.859920e-05,-0.160804
1.860160e-05,-0.080402
1.860400e-05,-0.080402
1.860640e-05,-0.080402
1.860880e-05,-0.160804
1.861120e-05,-0.080402
1.861360e-05,-0.160804
1.861600e-05,-0.160804
1.861840e-05,-0.080402
1.862080e-05,-0.080402
1.862320e-05,-0.080402
1.862560e-05,-0.080402
1.862800e-05,-0.080402
1.863040e-05,-0.160804
1.863280e-05,-0.080402
1.863520e-05,-0.160804
1.863760e-05,-0.160804
1.864000e-05,-0.160804
1.864240e-05,-0.160804
1.864480e-05,-0.160804
1.864720e-05,-0.160804
1.864960e-05,-0.080402
1.865200e-05,-0.080402
1.865440e-05,-0.080402
1.865680e-05,-0.080402
1.865920e-05,-0.160804
1.866160e-05,-0.160804
1.866400e-05,-0.080402
1.866640e-05,-0.160804
1.866880e-05,-0.080402
1.867120e-05,-0.160804
1.867360e-05,-0.160804
1.867600e-05,-0.160804
1.867840e-05,-0.160804
1.868080e-05,-0.080402
1.868320e-05,-0.080402
1.868560e-05,-0.160804
1.868800e-05,-0.160804
1.869040e-05,-0.080402
1.869280e-05,-0.080402
1.869520e-05,-0.080402
1.869760e-05,-0.080402
1.870000e-05,-0.160804
1.870240e-05,-0.160804
1.870480e-05,-0.160804
1.870720e-05,-0.080402
1.870960e-05,-0.080402
1.871200e-05,-0.080402
1.871440e-05,-0.080402
1.871680e-05,-0.080402
1.871920e-05,-0.160804
1.872160e-05,-0.080402
1.872400e-05,-0.080402
1.872640e-05,-0.080402
1.872880e-05,-0.160804
1.873120e-05,-0.160804
1.873360e-05,-0.160804
1.873600e-05,-0.080402
1.873840e-05,-0.160804
1.874080e-05,-0.080402
1.874320e-05,-0.080402
1.874560e-05,-0.160804
1.874800e-05,-0.160804
1.875040e-05,-0.160804
1.875280e-05,-0.160804
1.875520e-05,-0.080402
1.875760e-05,-0.160804
1.876000e-05,-0.160804
1.876240e-05,-0.160804
1.876480e-05,-0.160804
1.876720e-05,-0.080402
1.876960e-05,-0.160804
1.877200e-05,-0.160804
1.877440e-05,-0.160804
1.877680e-05,-0.160804
1.877920e-05,-0.080402
1.878160e-05,-0.080402
1.878400e-05,-0.080402
1.878640e-05,-0.080402
1.878880e-05,-0.080402
1.879120e-05,-0.080402
1.879360e-05,-0.080402
1.879600e-05,-0.160804
1.879840e-05,-0.160804
1.880080e-05,-0.160804
1.880320e-05,-0.160804
1.880560e-05,-0.160804
1.880800e-05,-0.160804
1.881040e-05,-0.160804
1.881280e-05,-0.080402
1.881520e-05,-0.080402
1.881760e-05,-0.080402
1.882000e-05,-0.080402
1.882240e-05,-0.160804
1.882480e-05,-0.160804
1.882720e-05,-0.080402
1.882960e-05,-0.160804
1.883200e-05,-0.160804
1.883440e-05,-0.160804
1.883680e-05,-0.160804
1.883920e-05,-0.160804
1.884160e-05,-0.080402
1.884400e-05,-0.160804
1.884640e-05,-0.160804
1.884880e-05,-0.160804
1.885120e-05,-0.160804
1.885360e-05,-0.160804
1.885600e-05,-0.080402
1.885840e-05,-0.160804
1.886080e-05,-0.160804
1.886320e-05,-0.160804
1.886560e-05,-0.160804
1.886800e-05,-0.080402
1.887040e-05,-0.160804
1.887280e-05,-0.080402
1.887520e-05,-0.080402
1.887760e-05,-0.080402
1.888000e-05,-0.080402
1.888240e-05,-0.160804
1.888480e-05,-0.160804
1.888720e-05,-0.080402
1.888960e-05,-0.160804
1.889200e-05,-0.160804
1.889440e-05,-0.160804
1.889680e-05,-0.160804
1.889920e-05,-0.160804
1.890160e-05,-0.160804
1.890400e-05,-0.160804
1.890640e-05,-0.160804
1.890880e-05,-0.160804
1.891120e-05,-0.080402
1.891360e-05,-0.080402
1.891600e-05,-0.160804
1.891840e-05,-0.080402
1.892080e-05,-0.160804
1.892320e-05,-0.160804
1.892560e-05,-0.080402
1.892800e-05,-0.080402
1.893040e-05,-0.080402
1.893280e-05,-0.080402
1.893520e-05,-0.080402
1.893760e-05,-0.080402
1.894000e-05,-0.080402
1.894240e-05,-0.080402
1.894480e-05,-0.080402
1.894720e-05,-0.080402
1.894960e-05,-0.080402
1.895200e-05,-0.080402
1.895440e-05,-0.080402
1.895680e-05,-0.080402
1.895920e-05,-0.080402
1.896160e-05,-0.080402
1.896400e-05,-0.080402
1.896640e-05,-0.160804
1.896880e-05,-0.080402
1.897120e-05,-0.080402
1.897360e-05,-0.080402
1.897600e-05,-0.080402
1.897840e-05,-0.080402
1.898080e-05,-0.080402
1.898320e-05,-0.080402
1.898560e-05,-0.080402
1.898800e-05,-0.080402
1.899040e-05,-0.080402
1.899280e-05,-0.080402
1.899520e-05,-0.080402
1.899760e-05,-0.160804
1.900000e-05,-0.080402
1.900240e-05,-0.080402
1.900480e-05,-0.080402
1.900720e-05,-0.080402
1.900960e-05,-0.080402
1.901200e-05,-0.080402
1.901440e-05,-0.080402
1.901680e-05,-0.080402
1.901920e-05,-0.080402
1.902160e-05,-0.080402
1.902400e-05,-0.080402
1.902640e-05,-0.080402
1.902880e-05,-0.080402
1.903120e-05,-0.080402
1.903360e-05,-0.160804
1.903600e-05,-0.080402
1.903840e-05,-0.080402
1.904080e-05,-0.080402
1.904320e-05,-0.080402
1.904560e-05,-0.080402
1.904800e-05,-0.080402
1.905040e-05,-0.080402
1.905280e-05,-0.080402
1.905520e-05,-0.080402
1.905760e-05,-0.080402
1.906000e-05,-0.160804
1.906240e-05,-0.160804
1.906480e-05,-0.080402
1.906720e-05,-0.080402
1.906960e-05,-0.080402
1.907200e-05,-0.080402
1.907440e-05,-0.080402
1.907680e-05,-0.080402
1.907920e-05,-0.080402
1.908160e-05,-0.080402
1.908400e-05,-0.080402
1.908640e-05,-0.080402
1.908880e-05,-0.080402
1.909120e-05,-0.080402
1.909360e-05,-0.080402
1.909600e-05,-0.080402
1.909840e-05,-0.080402
1.910080e-05,-0.080402
1.910320e-05,-0.080402
1.910560e-05,-0.080402
1.910800e-05,-0.080402
1.911040e-05,-0.080402
1.911280e-05,-0.080402
1.911520e-05,-0.080402
1.911760e-05,-0.080402
1.912000e-05,-0.080402
1.912240e-05,-0.080402
1.912480e-05,-0.080402
1.912720e-05,-0.080402
1.912960e-05,-0.080402
1.913200e-05,-0.080402
1.913440e-05,-0.080402
1.913680e-05,-0.080402
1.913920e-05,-0.080402
1.914160e-05,-0.080402
1.914400e-05,-0.080402
1.914640e-05,-0.080402
1.914880e-05,-0.080402
1.915120e-05,-0.080402
1.915360e-05,-0.080402
1.915600e-05,-0.080402
1.915840e-05,-0.080402
1.916080e-05,-0.080402
1.916320e-05,-0.080402
1.916560e-05,-0.080402
1.916800e-05,-0.080402
1.917040e-05,-0.080402
1.917280e-05,-0.080402
1.917520e-05,-0.080402
1.917760e-05,-0.080402
1.918000e-05,-0.080402
1.918240e-05,-0.080402
1.918480e-05,-0.080402
1.918720e-05,-0.080402
1.918960e-05,-0.080402
1.919200e-05,-0.080402
1.919440e-05,-0.080402
1.919680e-05,-0.080402
1.919920e-05,-0.080402
1.920160e-05,-0.080402
1.920400e-05,-0.080402
1.920640e-05,-0.080402
1.920880e-05,-0.080402
1.921120e-05,-0.080402
1.921360e-05,-0.080402
1.921600e-05,-0.080402
1.921840e-05,-0.080402
1.922080e-05,-0.080402
1.922320e-05,-0.080402
1.922560e-05,0.000000
1.922800e-05,-0.080402
1.923040e-05,-0.080402
1.923280e-05,-0.080402
1.923520e-05,-0.080402
1.923760e-05,-0.080402
1.924000e-05,-0.080402
1.924240e-05,-0.080402
1.924480e-05,-0.080402
1.924720e-05,-0.080402
1.924960e-05,-0.080402
1.925200e-05,-0.080402
1.925440e-05,-0.080402
1.925680e-05,-0.080402
1.925920e-05,-0.080402
1.926160e-05,-0.080402
1.926400e-05,-0.080402
1.926640e-05,-0.080402
1.926880e-05,-0.080402
1.927120e-05,-0.080402
1.927360e-05,-0.080402
1.927600e-05,-0.080402
1.927840e-05,-0.080402
1.928080e-05,-0.080402
1.928320e-05,-0.080402
1.928560e-05,-0.080402
1.928800e-05,-0.080402
1.929040e-05,-0.080402
1.929280e-05,-0.080402
1.929520e-05,-0.080402
1.929760e-05,-0.080402
1.930000e-05,-0.080402
1.930240e-05,-0.080402
1.930480e-05,-0.080402
1.930720e-05,-0.080402
1.930960e-05,-0.080402
1.931200e-05,-0.080402
1.931440e-05,-0.080402
1.931680e-05,-0.080402
1.931920e-05,-0.080402
1.932160e-05,-0.080402
1.932400e-05,-0.080402
1.932640e-05,-0.080402
1.932880e-05,-0.080402
1.933120e-05,-0.080402
1.933360e-05,-0.080402
1.933600e-05,-0.080402
1.933840e-05,-0.080402
1.934080e-05,-0.080402
1.934320e-05,-0.080402
1.934560e-05,-0.160804
1.934800e-05,-0.080402
1.935040e-05,-0.080402
1.935280e-05,-0.080402
1.935520e-05,-0.080402
1.935760e-05,-0.080402
1.936000e-05,-0.080402
1.936240e-05,-0.080402
1.936480e-05,-0.080402
1.936720e-05,-0.080402
1.936960e-05,-0.080402
1.937200e-05,-0.080402
1.937440e-05,-0.080402
1.937680e-05,-0.080402
1.937920e-05,-0.080402
1.938160e-05,-0.080402
1.938400e-05,-0.080402
1.938640e-05,-0.080402
1.938880e-05,-0.080402
1.939120e-05,-0.080402
1.939360e-05,-0.080402
1.939600e-05,-0.080402
1.939840e-05,-0.080402
1.940080e-05,-0.080402
1.940320e-05,-0.080402
1.940560e-05,-0.080402
1.940800e-05,-0.080402
1.941040e-05,-0.080402
1.941280e-05,-0.080402
1.941520e-05,-0.080402
1.941760e-05,-0.080402
1.942000e-05,-0.080402
1.942240e-05,-0.080402
1.942480e-05,-0.080402
1.942720e-05,-0.080402
1.942960e-05,-0.080402
1.943200e-05,-0.080402
1.943440e-05,-0.080402
1.943680e-05,-0.080402
1.943920e-05,-0.080402
1.944160e-05,-0.080402
1.944400e-05,-0.080402
1.944640e-05,-0.080402
1.944880e-05,-0.080402
1.945120e-05,-0.080402
1.945360e-05,-0.080402
1.945600e-05,-0.080402
1.945840e-05,-0.080402
1.946080e-05,-0.080402
1.946320e-05,-0.080402
1.946560e-05,-0.080402
1.946800e-05,-0.080402
1.947040e-05,-0.080402
1.947280e-05,-0.080402
1.947520e-05,-0.080402
1.947760e-05,-0.080402
1.948000e-05,-0.080402
1.948240e-05,-0.080402
1.948480e-05,-0.080402
1.948720e-05,-0.080402
1.948960e-05,-0.080402
1.949200e-05,-0.080402
1.949440e-05,-0.080402
1.949680e-05,-0.080402
1.949920e-05,-0.080402
1.950160e-05,-0.160804
1.950400e-05,-0.160804
1.950640e-05,-0.160804
1.950880e-05,-0.080402
1.951120e-05,-0.080402
1.951360e-05,-0.080402
1.951600e-05,-0.080402
1.951840e-05,-0.080402
1.952080e-05,-0.080402
1.952320e-05,-0.080402
1.952560e-05,-0.080402
1.952800e-05,-0.080402
1.953040e-05,-0.160804
1.953280e-05,-0.080402
1.953520e-05,-0.080402
1.953760e-05,-0.080402
1.954000e-05,-0.080402
1.954240e-05,-0.080402
1.954480e-05,-0.080402
1.954720e-05,-0.080402
1.954960e-05,-0.080402
1.955200e-05,-0.080402
1.955440e-05,-0.080402
1.955680e-05,-0.080402
1.955920e-05,-0.080402
1.956160e-05,-0.080402
1.956400e-05,-0.080402
1.956640e-05,-0.080402
1.956880e-05,-0.080402
1.957120e-05,-0.080402
1.957360e-05,-0.080402
1.957600e-05,-0.080402
1.957840e-05,-0.080402
1.958080e-05,-0.080402
1.958320e-05,-0.080402
1.958560e-05,-0.080402
1.958800e-05,-0.080402
1.959040e-05,-0.080402
1.959280e-05,-0.080402
1.959520e-05,-0.080402
1.959760e-05,-0.080402
1.960000e-05,-0.080402
1.960240e-05,-0.080402
1.960480e-05,-0.080402
1.960720e-05,-0.080402
1.960960e-05,-0.080402
1.961200e-05,-0.080402
1.961440e-05,-0.080402
1.961680e-05,-0.080402
1.961920e-05,-0.080402
1.962160e-05,-0.080402
1.962400e-05,-0.080402
1.962640e-05,-0.080402
1.962880e-05,-0.080402
1.963120e-05,-0.080402
1.963360e-05,-0.080402
1.963600e-05,-0.080402
1.963840e-05,-0.080402
1.964080e-05,-0.080402
1.964320e-05,-0.080402
1.964560e-05,-0.080402
1.964800e-05,-0.080402
1.965040e-05,-0.080402
1.965280e-05,-0.080402
1.965520e-05,-0.080402
1.965760e-05,-0.080402
1.966000e-05,-0.080402
1.966240e-05,-0.080402
1.966480e-05,-0.080402
1.966720e-05,-0.080402
1.966960e-05,-0.080402
1.967200e-05,-0.080402
1.967440e-05,-0.080402
1.967680e-05,-0.080402
1.967920e-05,-0.080402
1.968160e-05,-0.160804
1.968400e-05,-0.160804
1.968640e-05,-0.080402
1.968880e-05,-0.080402
1.969120e-05,-0.080402
1.969360e-05,-0.080402
1.969600e-05,-0.080402
1.969840e-05,-0.080402
1.970080e-05,-0.080402
1.970320e-05,-0.080402
1.970560e-05,-0.080402
1.970800e-05,-0.080402
1.971040e-05,-0.080402
1.971280e-05,-0.080402
1.971520e-05,-0.080402
1.971760e-05,-0.080402
1.972000e-05,-0.080402
1.972240e-05,-0.080402
1.972480e-05,-0.080402
1.972720e-05,-0.080402
1.972960e-05,-0.080402
1.973200e-05,-0.080402
1.973440e-05,-0.080402
1.973680e-05,-0.080402
1.973920e-05,-0.080402
1.974160e-05,-0.080402
1.974400e-05,-0.080402
1.974640e-05,-0.080402
1.974880e-05,-0.080402
1.975120e-05,-0.080402
1.975360e-05,-0.080402
1.975600e-05,-0.080402
1.975840e-05,-0.080402
1.976080e-05,-0.080402
1.976320e-05,-0.080402
1.976560e-05,-0.080402
1.976800e-05,-0.080402
1.977040e-05,-0.080402
1.977280e-05,-0.080402
1.977520e-05,-0.080402
1.977760e-05,-0.080402
1.978000e-05,-0.080402
1.978240e-05,-0.080402
1.978480e-05,-0.080402
1.978720e-05,-0.080402
1.978960e-05,-0.080402
1.979200e-05,-0.080402
1.979440e-05,-0.080402
1.979680e-05,-0.080402
1.979920e-05,-0.080402
1.980160e-05,-0.080402
1.980400e-05,-0.080402
1.980640e-05,-0.080402
1.980880e-05,-0.080402
1.981120e-05,-0.080402
1.981360e-05,-0.080402
1.981600e-05,-0.080402
1.981840e-05,-0.080402
1.982080e-05,-0.080402
1.982320e-05,-0.080402
1.982560e-05,-0.080402
1.982800e-05,-0.080402
1.983040e-05,-0.080402
1.983280e-05,-0.080402
1.983520e-05,-0.080402
1.983760e-05,-0.080402
1.984000e-05,-0.080402
1.984240e-05,-0.080402
1.984480e-05,-0.080402
1.984720e-05,-0.080402
1.984960e-05,-0.080402
1.985200e-05,-0.080402
1.985440e-05,-0.080402
1.985680e-05,-0.160804
1.985920e-05,-0.080402
1.986160e-05,-0.080402
1.986400e-05,-0.080402
1.986640e-05,-0.080402
1.986880e-05,-0.080402
1.987120e-05,-0.080402
1.987360e-05,-0.080402
1.987600e-05,-0.080402
1.987840e-05,-0.080402
1.988080e-05,-0.080402
1.988320e-05,-0.080402
1.988560e-05,-0.080402
1.988800e-05,-0.080402
1.989040e-05,-0.080402
1.989280e-05,-0.080402
1.989520e-05,-0.080402
1.989760e-05,-0.160804
1.990000e-05,-0.080402
1.990240e-05,-0.080402
1.990480e-05,-0.080402
1.990720e-05,-0.080402
1.990960e-05,-0.080402
1.991200e-05,-0.080402
1.991440e-05,-0.080402
1.991680e-05,-0.080402
1.991920e-05,-0.080402
1.992160e-05,-0.080402
1.992400e-05,-0.080402
1.992640e-05,-0.080402
1.992880e-05,-0.160804
1.993120e-05,-0.080402
1.993360e-05,-0.080402
1.993600e-05,-0.080402
1.993840e-05,-0.080402
1.994080e-05,-0.080402
1.994320e-05,-0.080402
1.994560e-05,-0.080402
1.994800e-05,-0.080402
1.995040e-05,-0.080402
1.995280e-05,-0.080402
1.995520e-05,-0.080402
1.995760e-05,-0.080402
1.996000e-05,-0.080402
1.996240e-05,-0.080402
1.996480e-05,-0.080402
1.996720e-05,-0.080402
1.996960e-05,-0.080402
1.997200e-05,-0.080402
1.997440e-05,-0.080402
1.997680e-05,-0.080402
1.997920e-05,-0.080402
1.998160e-05,-0.080402
1.998400e-05,-0.080402
1.998640e-05,-0.080402
1.998880e-05,-0.080402
1.999120e-05,-0.080402
1.999360e-05,-0.080402
1.999600e-05,-0.080402
1.999840e-05,-0.080402
2.000080e-05,-0.080402
2.000320e-05,-0.080402
2.000560e-05,-0.080402
2.000800e-05,-0.080402
2.001040e-05,-0.080402
2.001280e-05,-0.080402
2.001520e-05,-0.080402
2.001760e-05,-0.080402
2.002000e-05,-0.080402
2.002240e-05,-0.080402
2.002480e-05,-0.080402
2.002720e-05,-0.080402
2.002960e-05,-0.080402
2.003200e-05,-0.080402
2.003440e-05,-0.080402
2.003680e-05,-0.080402
2.003920e-05,-0.080402
2.004160e-05,-0.080402
2.004400e-05,-0.080402
2.004640e-05,-0.080402
2.004880e-05,-0.080402
2.005120e-05,-0.080402
2.005360e-05,-0.080402
2.005600e-05,-0.080402
2.005840e-05,-0.080402
2.006080e-05,-0.080402
2.006320e-05,-0.080402
2.006560e-05,-0.080402
2.006800e-05,-0.080402
2.007040e-05,-0.080402
2.007280e-05,-0.080402
2.007520e-05,-0.080402
2.007760e-05,-0.080402
2.008000e-05,-0.080402
2.008240e-05,-0.080402
2.008480e-05,-0.080402
2.008720e-05,-0.080402
2.008960e-05,-0.080402
2.009200e-05,-0.080402
2.009440e-05,-0.080402
2.009680e-05,-0.080402
2.009920e-05,-0.080402
2.010160e-05,-0.080402
2.010400e-05,-0.080402
2.010640e-05,-0.080402
2.010880e-05,-0.080402
2.011120e-05,-0.080402
2.011360e-05,-0.160804
2.011600e-05,-0.160804
2.011840e-05,-0.160804
2.012080e-05,-0.080402
2.012320e-05,-0.160804
2.012560e-05,-0.160804
2.012800e-05,-0.160804
2.013040e-05,-0.080402
2.013280e-05,-0.160804
2.013520e-05,-0.080402
2.013760e-05,-0.160804
2.014000e-05,-0.160804
2.014240e-05,-0.080402
2.014480e-05,-0.080402
2.014720e-05,-0.080402
2.014960e-05,-0.080402
2.015200e-05,-0.160804
2.015440e-05,-0.160804
2.015680e-05,-0.160804
2.015920e-05,-0.160804
2.016160e-05,-0.080402
2.016400e-05,-0.160804
2.016640e-05,-0.160804
2.016880e-05,-0.160804
2.017120e-05,-0.160804
2.017360e-05,-0.160804
2.017600e-05,-0.160804
2.017840e-05,-0.160804
2.018080e-05,-0.080402
2.018320e-05,-0.080402
2.018560e-05,-0.080402
2.018800e-05,-0.080402
2.019040e-05,-0.160804
2.019280e-05,-0.160804
2.019520e-05,-0.160804
2.019760e-05,-0.080402
2.020000e-05,-0.160804
2.020240e-05,-0.160804
2.020480e-05,-0.160804
2.020720e-05,-0.160804
2.020960e-05,-0.160804
2.021200e-05,-0.080402
2.021440e-05,-0.080402
2.021680e-05,-0.160804
2.021920e-05,-0.080402
2.022160e-05,-0.080402
2.022400e-05,-0.080402
2.022640e-05,-0.080402
2.022880e-05,-0.080402
2.023120e-05,-0.080402
2.023360e-05,-0.080402
2.023600e-05,-0.080402
2.023840e-05,-0.080402
2.024080e-05,-0.080402
2.024320e-05,-0.080402
2.024560e-05,-0.080402
2.024800e-05,-0.160804
2.025040e-05,-0.160804
2.025280e-05,-0.080402
2.025520e-05,-0.080402
2.025760e-05,-0.080402
2.026000e-05,-0.080402
2.026240e-05,-0.080402
2.026480e-05,-0.080402
2.026720e-05,-0.080402
2.026960e-05,-0.080402
2.027200e-05,-0.080402
2.027440e-05,-0.080402
2.027680e-05,-0.080402
2.027920e-05,-0.080402
2.028160e-05,-0.160804
2.028400e-05,-0.080402
2.028640e-05,-0.080402
2.028880e-05,-0.080402
2.029120e-05,-0.080402
2.029360e-05,-0.080402
2.029600e-05,-0.080402
2.029840e-05,-0.080402
2.030080e-05,-0.080402
2.030320e-05,-0.080402
2.030560e-05,-0.160804
2.030800e-05,-0.080402
2.031040e-05,-0.080402
2.031280e-05,-0.080402
2.031520e-05,-0.080402
2.031760e-05,-0.080402
2.032000e-05,-0.080402
2.032240e-05,-0.080402
2.032480e-05,-0.080402
2.032720e-05,-0.080402
2.032960e-05,-0.080402
2.033200e-05,-0.080402
2.033440e-05,-0.080402
2.033680e-05,-0.160804
2.033920e-05,-0.080402
2.034160e-05,-0.160804
2.034400e-05,-0.160804
2.034640e-05,-0.080402
2.034880e-05,-0.080402
2.035120e-05,-0.080402
2.035360e-05,-0.080402
2.035600e-05,-0.080402
2.035840e-05,-0.080402
2.036080e-05,-0.080402
2.036320e-05,-0.080402
2.036560e-05,-0.080402
2.036800e-05,-0.160804
2.037040e-05,-0.160804
2.037280e-05,-0.160804
2.037520e-05,-0.160804
2.037760e-05,-0.160804
2.038000e-05,-0.160804
2.038240e-05,-0.160804
2.038480e-05,-0.160804
2.038720e-05,-0.160804
2.038960e-05,-0.160804
2.039200e-05,-0.080402
2.039440e-05,-0.080402
2.039680e-05,-0.080402
2.039920e-05,-0.080402
2.040160e-05,-0.080402
2.040400e-05,-0.160804
2.040640e-05,-0.080402
2.040880e-05,-0.080402
2.041120e-05,-0.080402
